TelaOuMenu,Modulo,Acao,EntidadeInferida,TabelaConsulta,TabelaInsere,TabelaAltera,TabelaExclui,CampoMuda,LogGerado,RegraNegocio,PermissaoExigida,Evidencia,Status
DevoluoPagamento1,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,DevoluoPagamento1,Nivel.DB/correlacao,confirmado por UI
DevoluoPagamento18,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,DevoluoPagamento1,Nivel.DB/correlacao,confirmado por UI
DevoluoPagamento1Click,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,DevoluoPagamento1,Nivel.DB/correlacao,confirmado por UI
DevoluoPagamento1,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,DevoluoPagamento1,Nivel.DB/correlacao,confirmado por UI
DevoluoPagamento1Click,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,DevoluoPagamento1,Nivel.DB/correlacao,confirmado por UI
Ed_PorcDescontoPag,LavFacilLan,financeiro/fechamento,Movimentos/OS/ROL,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Ed_PorcDescontoPag,Nivel.DB/correlacao,confirmado por UI
Ed_PorcDescontoPagExit,LavFacilLan,financeiro/fechamento,Movimentos/OS/ROL,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Ed_PorcDescontoPag,Nivel.DB/correlacao,confirmado por UI
Ed_PorcDescontoPag,LavSoft,financeiro/fechamento,Movimentos/OS/ROL,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Ed_PorcDescontoPag,Nivel.DB/correlacao,confirmado por UI
Ed_PorcDescontoPagExit,LavSoft,financeiro/fechamento,Movimentos/OS/ROL,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Ed_PorcDescontoPag,Nivel.DB/correlacao,confirmado por UI
Emitir Nota Fiscal,LavFacilLan,relatorio/impressao,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EmitirNotaFiscal1,Nivel.DB/correlacao,confirmado por UI
Emitir Nota Fiscal,LavSoft,relatorio/impressao,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EmitirNotaFiscal1,Nivel.DB/correlacao,confirmado por UI
EmitirNotaFiscal1,LavSoft,relatorio/impressao,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EmitirNotaFiscal1,Nivel.DB/correlacao,confirmado por UI
EmitirNotaFiscal1Click,LavSoft,relatorio/impressao,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EmitirNotaFiscal1,Nivel.DB/correlacao,confirmado por UI
EmitirNotaFiscal1d,LavSoft,relatorio/impressao,Notas/Fiscal,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EmitirNotaFiscal1,Nivel.DB/correlacao,confirmado por UI
%Gera Encerramento Resumido Financeiro,LavSoft,financeiro/fechamento,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Encerramento1,Nivel.DB/correlacao,confirmado por UI
%Imprime Estoque Encerramento do Caixa,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Encerramento1,Nivel.DB/correlacao,confirmado por UI
3Controla Encerramento (Sabados/Domingos e Feriados),LavSoft,financeiro/fechamento,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Encerramento1,Nivel.DB/correlacao,confirmado por UI
AMENTO GERADO PELO ENCERRAMENTO DE CAIXA DO LAVSOFT,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Encerramento1,Nivel.DB/correlacao,confirmado por UI
CANCELAMENTO DO ENCERRAMENTO DO CAIXA,LavSoft,cancelamento/exclusao,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Encerramento1,Nivel.DB/correlacao,confirmado por UI
Confirma o Encerramento Parcial do Caixa -,LavFacilLan,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EncerramentoParcial1,Nivel.DB/correlacao,confirmado por UI
Confirma o Encerramento Parcial do Caixa -,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EncerramentoParcial1,Nivel.DB/correlacao,confirmado por UI
Entrada Estoque,LavSoft,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaEstoque1,Nivel.DB/correlacao,confirmado por UI
EntradaEstoque,LavSoft,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaEstoque1,Nivel.DB/correlacao,confirmado por UI
EntradaEstoque1,LavSoft,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaEstoque1,Nivel.DB/correlacao,confirmado por UI
EntradaEstoque1<,LavSoft,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaEstoque1,Nivel.DB/correlacao,confirmado por UI
EntradaEstoque1Click,LavSoft,inclusao,Estoque,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaEstoque1,Nivel.DB/correlacao,confirmado por UI
EntradaRol1,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaRol1,Nivel.DB/correlacao,confirmado por UI
EntradaRol1Click,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaRol1,Nivel.DB/correlacao,confirmado por UI
MenuEntradaRol1,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaRol1,Nivel.DB/correlacao,confirmado por UI
MenuEntradaRol1|,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaRol1,Nivel.DB/correlacao,confirmado por UI
MenuEntradaRol1Click,LavSoft,inclusao,Nao classificado,a validar,a validar,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntradaRol1,Nivel.DB/correlacao,confirmado por UI
EntregaporPecas1,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaporPecas1,Nivel.DB/correlacao,confirmado por UI
EntregaporPecas1Click,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaporPecas1,Nivel.DB/correlacao,confirmado por UI
EntregaporPecas1,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaporPecas1,Nivel.DB/correlacao,confirmado por UI
EntregaporPecas1Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaporPecas1,Nivel.DB/correlacao,confirmado por UI
"EntregaporPecas1Click""",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaporPecas1,Nivel.DB/correlacao,confirmado por UI
EntregaRol,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaRol,Nivel.DB/correlacao,confirmado por UI
EntregaRolp,LavFacilLan,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaRol,Nivel.DB/correlacao,confirmado por UI
EntregaRol,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaRol,Nivel.DB/correlacao,confirmado por UI
EntregaRolTotal,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaRol,Nivel.DB/correlacao,confirmado por UI
Perg. Vend. Entrega Rol,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaRol,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol1,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol1,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol18,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol1,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol1Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol1,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol2,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol1,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol2Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol1,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol1,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol2,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol18,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol2,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol1Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol2,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol2,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol2,Nivel.DB/correlacao,confirmado por UI
EntregaVariosRol2Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EntregaVariosRol2,Nivel.DB/correlacao,confirmado por UI
-Envia e-mail automaticamente para os clientes,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EnviaEmail1,Nivel.DB/correlacao,confirmado por UI
07-ENVIA EMAIL PROMOCIONAL,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EnviaEmail1,Nivel.DB/correlacao,confirmado por UI
CB_EnviaEmailAuto,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EnviaEmail1,Nivel.DB/correlacao,confirmado por UI
Envia Email Promocional,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EnviaEmail1,Nivel.DB/correlacao,confirmado por UI
EnviaEmail,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,EnviaEmail1,Nivel.DB/correlacao,confirmado por UI
",|Quantidade de etiquetas impressas no Lancto",LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Etiquetas1,Nivel.DB/correlacao,confirmado por UI
ImpressodeEtiquetas1,LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Etiquetas1,Nivel.DB/correlacao,confirmado por UI
ImpressodeEtiquetas1Click,LavSoft,relatorio/impressao,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Etiquetas1,Nivel.DB/correlacao,confirmado por UI
nos produtos das etiquetas,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Etiquetas1,Nivel.DB/correlacao,confirmado por UI
o controle de Etiquetas ...,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Etiquetas1,Nivel.DB/correlacao,confirmado por UI
Extrato Cliente,LavFacilLan,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,ExtratoCliente1,Nivel.DB/correlacao,confirmado por UI
Extrato Cliente,LavSoft,consulta/abre tela,Clientes,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,ExtratoCliente1,Nivel.DB/correlacao,confirmado por UI
ExtratoCliente,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,ExtratoCliente1,Nivel.DB/correlacao,confirmado por UI
ExtratoCliente1,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,ExtratoCliente1,Nivel.DB/correlacao,confirmado por UI
ExtratoCliente1L,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,ExtratoCliente1,Nivel.DB/correlacao,confirmado por UI
-Tipo Desconto: Faturamento,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Faturamento1,Nivel.DB/correlacao,confirmado por UI
:\Equipexe\Figuras\Log Faturamento\,LavSoft,consulta/abre tela,Ocorrencias/Auditoria,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Faturamento1,Nivel.DB/correlacao,confirmado por UI
"""Resumo de Faturamento por Produto",LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Faturamento1,Nivel.DB/correlacao,confirmado por UI
[ FATURAMENTO ],LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Faturamento1,Nivel.DB/correlacao,confirmado por UI
#GeraFaturamentopCentrodeCusto1Click,LavSoft,consulta/abre tela,Nao classificado,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Faturamento1,Nivel.DB/correlacao,confirmado por UI
Fechamento de Caixa,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,FechamentodeCaixa1,Nivel.DB/correlacao,confirmado por UI
Fechamento de Caixa Dia/Dia,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,FechamentodeCaixa1,Nivel.DB/correlacao,confirmado por UI
FechamentodeCaixa1,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,FechamentodeCaixa1,Nivel.DB/correlacao,confirmado por UI
FechamentodeCaixa1Click,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,FechamentodeCaixa1,Nivel.DB/correlacao,confirmado por UI
o no Fechamento de Caixa,LavSoft,financeiro/fechamento,Financeiro,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,FechamentodeCaixa1,Nivel.DB/correlacao,confirmado por UI
"""Enc.Caixa Sabado/Domingos/Feriados",LavSoft,consulta/abre tela,Financeiro,a validar,,,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Feriados1,Nivel.DB/correlacao,confirmado por UI
3Controla Encerramento (Sabados/Domingos e Feriados),LavSoft,financeiro/fechamento,Nao classificado,a validar,,a validar,a validar; preferir cancelamento logico,a validar,a validar,a validar por fluxo dinamico,Feriados1,Nivel.DB/correlacao,confirmado por UI
