Tabela,Caminho,Campo,Tipo,Tamanho,Precisao,Obrigatoriedade,IndiceParadoxDetectado,PossivelChavePrimaria,PossivelChaveEstrangeira,NomeVisualCorrespondente,ModuloRelacionado,TelaRelacionada,EntidadeDominio,ClassificacaoCampo,Evidencia,NivelConfianca,Status
CadInt,ESC\FILIAL\CadInt.DB,CodCur1,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCur1,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,CodCur2,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCur2,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,CodVen,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodVen,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,CodCon,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCon,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,DatInt,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatInt,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,DatCnt,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatCnt,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,Obs,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Obs,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,DiaSem,System.String,28,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DiaSem,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,HorIni,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,HorIni2,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni2,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,HorIni3,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorIni3,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,Disponib,System.String,50,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Disponib,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,JaMatric,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,JaMatric,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,Grupo,System.String,10,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Grupo,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,Presenca,System.String,2,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Presenca,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,DatVAula,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DatVAula,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadInt,ESC\FILIAL\CadInt.DB,HorVAula,System.DateTime,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,HorVAula,Configuracao/Admin,nao confirmado,Configuracao/Admin,log,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMat,ESC\FILIAL\CadMat.DB,CodMat,System.String,12,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodMat,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMat,ESC\FILIAL\CadMat.DB,DesMat,System.String,40,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,DesMat,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMat,ESC\FILIAL\CadMat.DB,Obs,System.String,200,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Obs,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMatComp,ESC\FILIAL\CadMatComp.DB,CodCur,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCur,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMatComp,ESC\FILIAL\CadMatComp.DB,CodMat,System.String,12,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodMat,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMatComp,ESC\FILIAL\CadMatComp.DB,MedAprov,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,MedAprov,Configuracao/Admin,nao confirmado,Configuracao/Admin,status,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadMatComp,ESC\FILIAL\CadMatComp.DB,Peso,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,nao confirmado,Peso,Configuracao/Admin,nao confirmado,Configuracao/Admin,quantidade,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadNot,ESC\FILIAL\CadNot.DB,CodCont,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodCont,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadNot,ESC\FILIAL\CadNot.DB,CodTur,System.String,12,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodTur,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadNot,ESC\FILIAL\CadNot.DB,CodMat,System.String,6,0,nao confirmado,.PX;.XG0;.YG0,possivel,possivel,CodMat,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadNot,ESC\FILIAL\CadNot.DB,Seq,System.Int32,4,0,nao confirmado,.PX;.XG0;.YG0,possivel,nao confirmado,Seq,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadNot,ESC\FILIAL\CadNot.DB,Nota,System.Double,8,0,nao confirmado,.PX;.XG0;.YG0,nao confirmado,possivel,Nota,Configuracao/Admin,nao confirmado,Configuracao/Admin,fiscal,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.YG0",alta,confirmado por schema
CadPre,ESC\FILIAL\CadPre.DB,CodAul,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,CodAul,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
CadPre,ESC\FILIAL\CadPre.DB,CodCont,System.Int32,4,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,possivel,possivel,CodCont,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
CadPre,ESC\FILIAL\CadPre.DB,Presenca,System.String,2,0,nao confirmado,.PX;.XG0;.XG1;.YG0;.YG1,nao confirmado,nao confirmado,Presenca,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,"confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,.XG0,.XG1,.YG0,.YG1",alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CodCont,System.Int32,4,0,nao confirmado,.PX,possivel,possivel,CodCont,Configuracao/Admin,nao confirmado,Configuracao/Admin,identificador,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,NomRes,System.String,80,0,nao confirmado,.PX,nao confirmado,nao confirmado,NomRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,EndRes,System.String,80,0,nao confirmado,.PX,nao confirmado,nao confirmado,Endereco,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CidRes,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,CidRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,EstRes,System.String,4,0,nao confirmado,.PX,nao confirmado,nao confirmado,EstRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CepRes,System.String,16,0,nao confirmado,.PX,nao confirmado,nao confirmado,CEP,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,DatNasR,System.DateTime,8,0,nao confirmado,.PX,nao confirmado,nao confirmado,DatNasR,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,TelResR,System.String,20,0,nao confirmado,.PX,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,TelResC,System.String,20,0,nao confirmado,.PX,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,ComResC,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,ComResC,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,RgRes,System.String,30,0,nao confirmado,.PX,nao confirmado,nao confirmado,RgRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,documento,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CicRes,System.String,30,0,nao confirmado,.PX,nao confirmado,nao confirmado,CicRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,ObsRes,System.String,200,0,nao confirmado,.PX,nao confirmado,nao confirmado,ObsRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,observacao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,SitRes2,System.String,2,0,nao confirmado,.PX,nao confirmado,nao confirmado,SitRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,status,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,SitRes,System.String,2,0,nao confirmado,.PX,nao confirmado,nao confirmado,SitRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,status,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,NomRes2,System.String,80,0,nao confirmado,.PX,nao confirmado,nao confirmado,NomRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,nome/descricao,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,EndRes2,System.String,80,0,nao confirmado,.PX,nao confirmado,nao confirmado,Endereco,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CidRes2,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,CidRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,EstRes2,System.String,4,0,nao confirmado,.PX,nao confirmado,nao confirmado,EstRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CepRes2,System.String,16,0,nao confirmado,.PX,nao confirmado,nao confirmado,CEP,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,DatNasR62,System.DateTime,8,0,nao confirmado,.PX,nao confirmado,nao confirmado,DatNasR62,Configuracao/Admin,nao confirmado,Configuracao/Admin,data,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,TelResR2,System.String,20,0,nao confirmado,.PX,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,TelResC2,System.String,20,0,nao confirmado,.PX,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,ComResC2,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,ComResC2,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,RgRes2,System.String,30,0,nao confirmado,.PX,nao confirmado,nao confirmado,RgRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,documento,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,CicRes2,System.String,30,0,nao confirmado,.PX,nao confirmado,nao confirmado,CicRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,desconhecido,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,BaiRes,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,BaiRes,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,BaiRes2,System.String,40,0,nao confirmado,.PX,nao confirmado,nao confirmado,BaiRes2,Configuracao/Admin,nao confirmado,Configuracao/Admin,endereco,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
CadRes,ESC\FILIAL\CadRes.DB,TelResP,System.String,30,0,nao confirmado,.PX,nao confirmado,nao confirmado,Telefone,Configuracao/Admin,nao confirmado,Configuracao/Admin,telefone,confirmado por schema: coluna existente no dicionario Paradox | confirmado por schema: arquivos de indice .PX,alta,confirmado por schema
