"Executavel","Categoria","Texto","StatusLayout","ProximaValidacao"
"Estoque","cadastro","Forma de pagamento n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Forma de pagamento que esses cr","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Formato de Imp. DANFE:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","FS_Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes2","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes2.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes3","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes3.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes4","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruClientes4.DB","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Grupo de Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Grupo de Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Grupo Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GrupodeProdutos1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GrupodeProdutos1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GrupodeProdutos1P","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","GruUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Image_Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Image_Clientes@","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Image_Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Image_ProdutosD","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Importa Clientes Cart","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Importar Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ImportarDadosClienteFidelidade1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Inclui Novo Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","IncluiNovoProduto1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","IncluiNovoProduto10","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","IncluirCliente1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","IncluirCliente1p","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Informe a forma de pagamento padr","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Informe o Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Informe o nome do cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Informe o Valor do Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","iNomUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Insert into Permissoes (Usuario,Loja,Permitir) values (""","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Insert Into TabUsuarios (Usuario,CodFranq,CodLoja,Senha,Tipo,Situacao) Values(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Insert Into TabUsuarios (Usuario,CodFranq,Senha,Tipo,Situacao) Values(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","JANELA CADASTRO","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Kit's de Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","KitsdeProduto1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","KitsdeProduto1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Lb_Filial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Lb_FilialBmp","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Lb_FilialBmp0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Lb_ImportaCliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Lb_Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Listagem Produto da Tabela","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Listagem|Listagem do Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ListagemProdutodaTabela1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ListagemProdutodaTabela1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Marca produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","marcado para entrada posterior no estoque","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Matriz/Filial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Mensagem cadastro cliente novo","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","MensCadastroNovo","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Merge - Parametros","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Mm_Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Modelo de cadastros","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Modelo de cadastros Inteiros","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","MovSatCliOcor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","MovSatForOcor","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","n de entidad con parametros duplicados","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Nao constam produtos no estoque","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","No Financeiro, quando gerar proximo vez, estando marcado ir","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Nome da filial n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Nome do Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Nome Filial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","NomUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Novo Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o (Filial)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","O cancelamento do produto, afetar","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","O cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o da Filial/Matriz","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o de Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o de novos produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o de Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do Cliente?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do Produto n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do produto selecionado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do produto, caso exista","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o do produto?","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o foi selecionado um cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o o cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o pode ser igual ao Produto Principal","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","o Social do Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","OnUpdateRecord","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","OnUpdateRecordt'L","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Pagar (Filial)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PARAMETRO","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametro - Fidelidade","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametros","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametros1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametros1$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametros1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Parametros1x","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ParUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Pn_Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Pn_Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Pn_Produtos\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Prezado Cliente,","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PrintD_Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PrintD_Clientes(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","prio estoque, favor verifique o cadastro","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procura de Cadastro","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procura de clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procura de Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procura Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procura Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PROCURA_CLIENTE","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","procuraProduto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ProcuraProduto1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ProcuraProduto1(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ProcuraProdutos1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ProcuraProdutos1H","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procurar|Procura clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procurar|Procura de Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Procurar|Procura o Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto Com","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto de Kit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto inv","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto j","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto n","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produto1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PRODUTOS DA TABELA","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos do kit","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos1","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos1Click","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos1Click!","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos1T","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Produtos2","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","PrxCliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Qde Produtos:","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRDBT_Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRDBT_Produtos0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRL_Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRL_Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRL_Produto(","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","QRL_Produto$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Qry_TabelaPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","rcliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Receber (Filial)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","ResUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","rico (Filial)","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","rio Produtos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","RxL_GrupoUsuario","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","s o cadastro","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","S:\EquipExe\Est\Filial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","s. Cliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_AltProdutos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_AltProdutos|","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_AltProdutosClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_AltProdutosd","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Sb_Filial","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Sb_FilialClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_ImportaClienteFidelidade","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_ImportaClienteFidelidadeClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_IncProdutos","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_IncProdutos`","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_IncProdutosClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_IncProdutosx","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_NovoCliente","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_NovoClienteClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_NovoClienteDetalhada","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_ProcClientesCon","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SB_ProcClientesConClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Se ao produto incluido aplica-se este imposto, selecione esta op","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SelecionaServico","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Senha Incorreta","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Senha|Informa novo usu","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","SERVICOS PRESTADOS","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","sticas do Produto","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","TabelaPreco","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","TabelaPrecoClick","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_Cadastro","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_CadastroCancelado","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_CadastroCancelado$","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_CadastroCod","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_CadastroCodTab","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_CadastroDes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_Clientes","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_Clientes\","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_Clientes0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesArqLogCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesAux","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesBaiCli","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesBaiCli0","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesBanCai","texto_estatico_sem_posicao","captura_dinamica_MOD"
"Estoque","cadastro","Tb_ClientesBDExterno","texto_estatico_sem_posicao","captura_dinamica_MOD"
