RelativePath,Extensao,TamanhoBytes,UltimaAlteracao,AreaProvavel,PossibilidadeSubstituicao
Figuras\Lavfacil\def020.bmp,.bmp,14096,2006-08-29T17:33:34,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def021.bmp,.bmp,13880,2006-08-09T17:18:14,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def022.bmp,.bmp,13880,2006-08-14T10:03:06,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def023.bmp,.bmp,13880,2006-08-14T10:03:06,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def024.bmp,.bmp,14096,2006-08-29T18:29:50,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def025.bmp,.bmp,13880,2006-08-25T19:09:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def026.bmp,.bmp,14096,2006-08-29T18:30:52,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def027.bmp,.bmp,14096,2006-08-29T18:32:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def028.bmp,.bmp,13880,2006-08-14T10:03:08,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def029.bmp,.bmp,13880,2009-05-05T07:50:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def030.bmp,.bmp,13880,2009-05-05T07:50:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\def031.bmp,.bmp,13880,2009-05-05T07:50:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def032.bmp,.bmp,14576,2009-10-07T09:40:54,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def033.bmp,.bmp,14576,2009-10-07T09:40:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def034.bmp,.bmp,14096,2009-10-14T10:08:28,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def035.bmp,.bmp,14576,2009-10-07T09:45:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def036.bmp,.bmp,14576,2009-10-07T09:36:42,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def037.bmp,.bmp,14576,2009-10-07T09:38:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def038.bmp,.bmp,14576,2009-10-13T10:26:32,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def039.bmp,.bmp,14576,2009-10-13T10:26:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def040.bmp,.bmp,14576,2009-10-07T09:36:04,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def041.bmp,.bmp,14576,2009-10-07T10:02:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def042.bmp,.bmp,10422,2009-12-22T10:46:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def043.bmp,.bmp,14576,2009-10-07T09:44:42,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def044.bmp,.bmp,14576,2009-10-07T09:42:30,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def045.bmp,.bmp,14576,2009-10-14T09:43:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def046.bmp,.bmp,14576,2009-10-13T10:25:34,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def047.bmp,.bmp,14576,2009-10-14T09:53:36,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def048.bmp,.bmp,14840,2011-03-29T15:23:48,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def049.bmp,.bmp,14576,2009-10-07T09:38:32,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def050.bmp,.bmp,13880,2011-03-31T15:53:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def07a.bmp,.bmp,14576,2009-10-07T09:38:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def100.bmp,.bmp,14096,2006-09-21T09:50:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def995.bmp,.bmp,14096,2011-03-28T14:46:16,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def996.bmp,.bmp,14096,2011-03-28T14:46:16,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def997.bmp,.bmp,14096,2011-03-28T14:45:44,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Def999.bmp,.bmp,14096,2011-03-28T14:46:14,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fat001.bmp,.bmp,14096,2010-04-22T11:03:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fat002.bmp,.bmp,14096,2010-04-22T11:03:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fat003.bmp,.bmp,14096,2010-04-22T11:03:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fat004.bmp,.bmp,14096,2010-04-22T11:03:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fat005.bmp,.bmp,14096,2010-04-22T11:03:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatCab.bmp,.bmp,17912,2007-11-23T10:20:16,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatCOR.bmp,.bmp,14096,2006-08-29T10:54:04,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatCRI.bmp,.bmp,14096,2006-08-29T15:36:42,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatEnt.bmp,.bmp,14096,2006-08-29T09:38:08,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatExp.bmp,.bmp,14096,2010-04-22T11:52:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatFES.bmp,.bmp,14096,2006-08-29T14:36:40,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatFun.bmp,.bmp,17912,2007-11-23T13:28:44,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatInd.bmp,.bmp,14096,2006-09-11T12:30:32,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatNOR.bmp,.bmp,14096,2006-08-29T09:01:08,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fatpr2.bmp,.bmp,14096,2007-06-29T09:28:36,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fatpr3.bmp,.bmp,14096,2007-06-29T09:29:44,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatPRC.bmp,.bmp,14096,2010-04-26T16:48:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatPRO.bmp,.bmp,14096,2010-04-26T16:48:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatRCS.bmp,.bmp,17912,2010-06-21T14:45:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatREL.bmp,.bmp,14096,2006-08-29T09:40:46,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatREP.bmp,.bmp,14096,2006-08-29T09:27:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatRET.bmp,.bmp,14096,2006-08-29T14:17:28,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatRPS.bmp,.bmp,14096,2009-12-28T05:01:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatRSA.bmp,.bmp,17912,2010-06-21T14:45:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatSLA.bmp,.bmp,14096,2006-08-29T09:50:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatSPC.bmp,.bmp,11054,2010-05-14T07:52:30,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatSPS.bmp,.bmp,14096,2006-08-29T09:00:54,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FatUNI.bmp,.bmp,17912,2009-12-28T05:01:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag001.bmp,.bmp,14096,2006-09-21T15:19:06,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag002.bmp,.bmp,14096,2006-09-21T15:19:26,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag003.bmp,.bmp,9830,2011-03-30T07:32:24,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag004.bmp,.bmp,14096,2006-09-21T15:42:44,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag005.bmp,.bmp,14096,2006-09-21T15:42:34,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag006.bmp,.bmp,14096,2006-09-21T15:42:24,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag007.bmp,.bmp,14096,2006-09-21T15:42:14,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag008.bmp,.bmp,14096,2006-09-21T15:41:46,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag009.bmp,.bmp,14096,2006-09-11T13:30:32,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag010.bmp,.bmp,14096,2006-09-11T13:03:04,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag011.bmp,.bmp,14096,2006-08-25T19:24:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag0111.bmp,.bmp,14096,2009-12-28T05:01:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag014.bmp,.bmp,14096,2007-11-23T14:38:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag015.bmp,.bmp,14096,2007-11-23T14:49:30,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag016.bmp,.bmp,9830,2011-03-30T07:31:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag017.bmp,.bmp,10638,2014-04-07T14:00:42,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag100.bmp,.bmp,14096,2006-09-21T15:21:32,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Fpag980.bmp,.bmp,14096,2010-04-22T11:52:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag990.bmp,.bmp,14096,2006-08-25T19:24:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag998.bmp,.bmp,14096,2006-08-25T20:25:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\FPag999.bmp,.bmp,14096,2006-09-21T14:21:10,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00001.bmp,.bmp,13880,2006-08-09T12:46:08,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00002.bmp,.bmp,14096,2006-09-21T15:37:00,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00003.bmp,.bmp,14096,2006-09-21T09:45:28,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00004.bmp,.bmp,14096,2006-09-21T15:15:26,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00005.bmp,.bmp,14096,2007-08-24T16:36:08,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00006.bmp,.bmp,12950,2011-08-18T08:04:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00007.bmp,.bmp,14096,2006-09-21T09:44:14,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00008.bmp,.bmp,14096,2006-09-21T09:47:12,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00009.bmp,.bmp,14096,2006-09-21T16:25:36,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00010.bmp,.bmp,14096,2006-09-21T16:36:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00011.bmp,.bmp,14096,2006-09-21T16:32:44,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00012.bmp,.bmp,10422,2007-10-15T05:14:26,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00013.BMP,.bmp,10640,2006-09-13T12:08:24,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00014.bmp,.bmp,14094,2011-08-18T07:31:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00015.bmp,.bmp,14096,2006-09-21T14:22:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00016.bmp,.bmp,14096,2006-09-21T16:22:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00017.bmp,.bmp,14096,2006-09-21T16:22:56,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00018.bmp,.bmp,14096,2006-08-28T19:32:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00019.bmp,.bmp,14096,2006-09-21T14:35:46,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00020.bmp,.bmp,14096,2006-09-21T09:49:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00021.bmp,.bmp,14096,2006-09-21T16:35:30,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00022.bmp,.bmp,10638,2008-05-23T05:42:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00023.bmp,.bmp,14096,2006-08-25T11:04:10,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00024.BMP,.bmp,9830,2008-09-25T12:22:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00025.bmp,.bmp,14096,2006-09-21T16:35:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00026.bmp,.bmp,10638,2008-08-19T09:16:30,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00027.bmp,.bmp,14096,2006-09-21T14:23:22,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00028.bmp,.bmp,14096,2006-09-21T14:34:58,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00029.bmp,.bmp,9830,2011-06-20T08:48:20,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00030.bmp,.bmp,14096,2006-09-11T15:30:50,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00031.bmp,.bmp,14096,2006-09-05T14:39:34,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00032.BMP,.bmp,10640,2006-09-13T12:14:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00033.BMP,.bmp,14576,2007-08-15T16:14:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\gruPro00034.bmp,.bmp,9830,2011-08-22T12:09:50,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00035.bmp,.bmp,9830,2011-08-22T12:09:46,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00036.bmp,.bmp,9830,2011-08-22T12:09:42,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00037.bmp,.bmp,9830,2011-08-22T12:09:38,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00038.bmp,.bmp,14096,2006-09-21T13:15:26,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00039.bmp,.bmp,14096,2006-09-08T09:08:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00040.bmp,.bmp,14096,2006-09-21T07:49:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00041.bmp,.bmp,14096,2006-09-21T07:47:14,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00042.BMP,.bmp,10640,2006-09-11T16:44:34,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00043.bmp,.bmp,14096,2006-09-21T14:22:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00044.bmp,.bmp,14096,2006-09-21T14:25:36,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00045.bmp,.bmp,14096,2006-09-21T14:36:02,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\GruPro00046.bmp,.bmp,14096,2006-09-21T15:08:16,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\grupro00047.bmp,.bmp,14096,2006-09-21T14:35:18,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
Figuras\Lavfacil\Grupro00048.bmp,.bmp,14094,2008-01-22T07:55:52,logos/figuras,"alta, desde que caminho/configuracao seja preservado ou migrado"
